job_title,city,country,annual_salary
Data Engineer (all genders),Hamburg,Germany,77000
SAP Data Engineer (m/w/d) / SAP BW Entwickler (m/w/d) in Voll- oder Teilzeit,Hamburg,Germany,85000
Data Scientist / Data Engineer (m/w/d),Hamburg,Germany,73000
Junior Data Engineer (m/w/d) / Applicationmanager*in (in Voll- oder Teilzeit),Hamburg,Germany,70000
Data Analytics Engineer (m/w/d),Hamburg,Germany,66000
Senior Data Engineer (f/m/d),Hamburg,Germany,87000
(Senior) Data Engineer (m/w/d),Hamburg,Germany,keine Angabe
(Senior) Data Engineer (m/w/d),Hamburg,Germany,90000
Junior Data Engineer (m/w/d),Hamburg,Germany,60000
RPA-Entwickler (m/w/d) - Robotic Process Automation (RPA),Hamburg,Germany,67000
Praktikum Process Automation (w/m/d),Hamburg,Germany,keine Angabe
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Hamburg,Germany,78000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Hamburg,Germany,keine Angabe
(Senior) Consultant (m/w/d) Google Cloud,Hamburg,Germany,80000
Experienced Cloud Software Engineer,Hamburg,Germany,60000
Cloud Software Engineer,Hamburg,Germany,61000
Software Engineer* für Datenprojekte,Hamburg,Germany,78000
IT System Engineer – Kubernetes and Storage Infrastructure (f/m/d),Hamburg,Germany,keine Angabe
Solution Architect (m/w/d) Cloud Services,Hamburg,Germany,90000
GIS Solution Engineer (m/w/d),Hamburg,Germany,83000
IT System Engineer - Cloud / DevOps / Home Office (m/w/d),Hamburg,Germany,60000
IT System Engineer - Cloud / DevOps / Home Office (m/w/d),Hamburg,Germany,60000
DevOps Engineer* Linux,Hamburg,Germany,85000
DevOps Engineer / Systemadministrator (m/w/d) für professionelle Fuhrparkmanagement Software (SaaS),Hamburg,Germany,keine Angabe
Analytics Engineer (gn),Hamburg,Germany,78000
Software Developer (m/w/d),Hamburg,Germany,65000
Network Engineer - IT-Sicherheit / Juniper / Home Office (m/w/d),Hamburg,Germany,66500
Software Developer AI (w/m/d) Backend-Entwicklung,Hamburg,Germany,69000
Technical Controlling Analyst (m/f/d),Hamburg,Germany,65000
DevOps Engineer (m/w/d),Hamburg,Germany,70000
Digital Workplace Engineer (m/w/d),Hamburg,Germany,84000
Leiter:in Produkttechnik DevOps,Hamburg,Germany,105000
Azure Platform Engineer (all genders),Hamburg,Germany,83000
IT-Application Specialist/DevOps/IT-Systemadministrator (m/w/d),Hamburg,Germany,65755
Cloud Engineer Azure (m/w/d) - Cloud System Administrator (m/w/d),Hamburg,Germany,65000
(Expert) Data Developer (m/w/d) Analytics,Hamburg,Germany,74000
DevOps Engineer (m/w/d),Hamburg,Germany,75000
Process Engineer IT-Security (m/w/d),Hamburg,Germany,80000
Fullstack Engineer (d/w/m) Stellenmärkte,Hamburg,Germany,73000
Cloud Administrator / Cloud Engineer (m/w/d),Hamburg,Germany,65000
Cloud Networking Engineer (m/w/d),Hamburg,Germany,72000
Cloud Engineer Schwerpunkt Security (m/w/d),Hamburg,Germany,81000
Cloud Infrastruktur Engineer (m/w/d),Hamburg,Germany,79000
DevOps Engineer (all genders),Hamburg,Germany,80000
Junior Software Developer (m/w/d),Hamburg,Germany,60000
(Expert) Data Developer (m/w/d) Analytics,Hamburg,Germany,74000
(Senior) Business Analyst* Market Data & Vendor Management,Hamburg,Germany,88000
Cloud Engineer (all genders),Hamburg,Germany,78000
"DevOps Engineer - You build it, you run it! (m/w/d)",Hamburg,Germany,90000
Windows Systemadministrator (m/w/d) - Cloud System-Engineer,Hamburg,Germany,62000
Software Developer* Cloud-Technologien,Hamburg,Germany,75000
Cloud Engineer (m/w/d) für ZEIT ONLINE,Hamburg,Germany,keine Angabe
Cloud-Systemingenieur (m/w/d) - Cloud Engineer (m/w/d),Hamburg,Germany,79000
Senior Software Engineer - Mainframe (m/w/d),Hamburg,Germany,100000
Senior Consultant Data Management (w/m/d),Hamburg,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Hamburg,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Hamburg,Germany,90000
Senior Data Scientist,Hamburg,Germany,79000
Senior Data Architect (m/w/d),Hamburg,Germany,keine Angabe
(Senior) DevOps Enabler w/m/d,Hamburg,Germany,99000
Senior Architekt / Senior Innenarchitekt (m/w/d),Hamburg,Germany,51547
(Senior) Data Scientist (m/w/d) InsurTech,Hamburg,Germany,93000
Elektriker (m/w/d) - Vollzeit,Hamburg,Germany,50000
Lead Developer / Software Architect - Hybrid (m/w/d),Hamburg,Germany,105000
Asset Reliability Engineer - Wind Energy/Data (f/m/x),Hamburg,Germany,66000
Advanced Robotics Engineer (m/w/d),Hamburg,Germany,65000
Web Performance Engineer (w/m/d) - Remote or Hamburg,Hamburg,Germany,62000
DevOps Engineer (m/f/d),Hamburg,Germany,66000
Electrical Design Engineer (all genders welcome),Hamburg,Germany,65000
DEVOPS ENGINEER (M/W/D),Hamburg,Germany,66000
Principal Data Scientist,Hamburg,Germany,65000
Principal Machine Learning Engineer,Hamburg,Germany,67000
(Senior) DevOps Engineer (f/m/d),Hamburg,Germany,71000
(Senior) Manager Planning & Construction / Architekt (m/w/d),Hamburg,Germany,65000
Freelance Growth Marketer: Funnel Building & HubSpot CRM Integrations,Hamburg,Germany,keine Angabe
Senior project engineer – plant engineering,Hamburg,Germany,63000
Netzwerk-Jobs für Netzwerk System Administrator in Hamburg,Hamburg,Germany,55000
System Engineer (m/w/d),Hamburg,Germany,56000
Data Engineer - Microsoft Fabric (m/w/d),Hamburg,Germany,65000
Data Scientist / AI Engineer (mwd),Hamburg,Germany,77000
(Junior) Big Data Engineer (m/w/d),Hamburg,Germany,71000
Observability Platform Engineer (m/w/d),Hamburg,Germany,69000
Data Center Design Engineer w/m/d,Hamburg,Germany,keine Angabe
Engineer / Developer EDI-Integration (m/w/d),Hamburg,Germany,61000
Back-End Engineer - Scala (m/f/x),Hamburg,Germany,51000
Systems Engineer (all genders) mit Schwerpunkt Automation,Hamburg,Germany,64000
SeniorAd Tech Mobile Engineer - Android/Flutter,Hamburg,Germany,51000
Technical Engineer (f/m/d),Hamburg,Germany,54000
Site Reliability Engineer (f/m/d),Hamburg,Germany,63000
Senior Network Automation Engineer (m/w/d) - 100 % Home Office,Hamburg,Germany,70000
Senior System Engineer (m/w/d) - HPE Aruba Network,Hamburg,Germany,74000
Senior Platform Engineer (w/m/d) Remote / Homeoffice,Hamburg,Germany,74000
CLOUD ANALYTICS - (SENIOR) DATA ENGINEER (M/W/D),Hamburg,Germany,65000
SENIOR AZURE DATA ENGINEER (M/W/D),Hamburg,Germany,64000
Data Center Operations Manager (all genders),Hamburg,Germany,57000
Marketing Director - Germany,Hamburg,Germany,64000
Data Engineer* / Machine Learning Engineer*,München,Germany,70000
Data Engineer (m/w/d),München,Germany,85000
Data / Cloud Engineer Automatisiertes Fahren (m/w/d),München,Germany,70000
"Data Engineers, Analysts & Scientists (w|m|d)",München,Germany,83000
Werkstudent als Data Intelligence Engineer (m/w/d),München,Germany,keine Angabe
Data Engineer (m/w/d),München,Germany,85000
Data Engineer (all genders),München,Germany,77000
Lead Data Engineer (m/w/d),München,Germany,82000
Data Platform Engineer – Data Vault / Snowflake (w/m/d),München,Germany,82000
Manager (m/f/x) DX-DSS Data Engineering - limited to 2 years,München,Germany,6200
Business Analyst (d/w/m) mit DWH Expertise,München,Germany,95000
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),München,Germany,78000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,München,Germany,keine Angabe
Data Engineer (m/f/d),München,Germany,66000
Data Engineer (m/w/d),München,Germany,66000
(Senior) Consultant (m/w/d) Google Cloud,München,Germany,80000
Technischer Product Owner (m/w/d) Daten- und KI-Plattformen,München,Germany,70000
Teamleiter GIS (m/w/d),München,Germany,88000
(Senior) Marketing Science Consultant (m/w/d),München,Germany,69000
(Senior) Cloud Engineer (d/f/m),München,Germany,75000
UX/UI Designer at KONUX in Munich Germany,München,Germany,59000
DevOps-Engineer (m/w/d) | DSIADI,München,Germany,90000
DevOps Engineer (all genders),München,Germany,70000
Software Engineer* für Datenprojekte,München,Germany,78000
Backend Entwickler / AI Engineer (m/w/d) in unserem AI Team,München,Germany,81000
Data Onboarding Specialist - Intellectual Property (m/d/f) (m/w/d),München,Germany,72000
Solution Architect (m/w/d) Cloud Services,München,Germany,90000
Backend Engineer (all genders),München,Germany,74000
GIS Solution Engineer (m/w/d),München,Germany,83000
IT System Engineer - Cloud / DevOps / Home Office (m/w/d),München,Germany,60000
DevOps Engineer* Linux,München,Germany,85000
Network Engineer - IT-Sicherheit / Juniper / Home Office (m/w/d),München,Germany,66500
Senior Administrator/Engineer Linux - Custom Managed IT Services (m/w/d),München,Germany,86000
Senior Administrator/Engineer Storage NetApp - Custom Managed IT Services (m/w/d),München,Germany,83000
DevOps-Engineer (m/w/d),München,Germany,81665
Data Architect (f/m/x),München,Germany,70000
Frontend Engineer (all genders),München,Germany,69000
DevOps Engineer (m/w/d),München,Germany,78000
Azure Platform Engineer (all genders),München,Germany,83000
Windows Cloud Engineer (all genders) bei Personal Investors,München,Germany,69000
Machine Learning & KI-Agenten Engineer (m/w/d) - Google AI Fokus,München,Germany,82000
HR Organizational Data Specialist (w/m/d),München,Germany,82000
Working student (m/f/d) SIMULIA Software Engineer,München,Germany,keine Angabe
Stammdaten Analyst / Data Manager (m/w/d) Verpackungsmaterialien & BI-Reporting,München,Germany,94000
Data Developer (all genders),München,Germany,88000
DevOps Engineer (m/w/d) - DevOps Specialist (m/w/d),München,Germany,81000
Linux & Cloud Engineer (all genders),München,Germany,87000
Technical Analyst (m/w/d) für Investment & Securities,München,Germany,72000
DevOps Solution Architect – Linux / Automation (m/w/d),München,Germany,97000
IT-Network-/DevOps-Engineer Cloud- und Netzwerkadministration (m/w/d),München,Germany,84000
Process Engineer IT-Security (m/w/d),München,Germany,80000
OpenStack Cloud Engineer bei BurdaSolutions (m/w/d),München,Germany,78000
DevOps Engineer (all genders),München,Germany,80000
Cloud Engineer (all genders),München,Germany,78000
"DevOps Engineer - You build it, you run it! (m/w/d)",München,Germany,90000
IT Consultant (m/w/d) Software Testing & Test Automation,München,Germany,74000
"Cloud Engineer (w|m|d) - Dein Stack: Beratung, Plattformdenken, Automatisierung",München,Germany,81000
Senior Database Engineer - Custom Managed IT Services (m/w/d),München,Germany,89000
Software Developer* Cloud-Technologien,München,Germany,75000
Software Developer Aviation (m/f/d),München,Germany,80000
Software Engineer Mainframe (m/w/d) | BPRVUE,München,Germany,109000
DevOps Engineer (m/w/d),München,Germany,120000
DevOps Engineer (m/w/d) - DevOps Specialist (m/w/d),München,Germany,81000
DevOps Spezialist (m/w/d) - DevOps Engineer,München,Germany,78000
Machine Learning Engineer (all genders),München,Germany,76000
Cloud-Systemingenieur (m/w/d) - Cloud Engineer (m/w/d),München,Germany,79000
Cloud Architect - AWS / DevOps / Home Office (m/w/d),München,Germany,100000
Software Engineer App-Individualisierung (m/w/d) | OMCCIA,München,Germany,98000
Senior Software Engineer - Mainframe (m/w/d),München,Germany,100000
Cloud Engineer – Microsoft 365 (m/w/d),München,Germany,60000
(Senior) Energy Engineer - Asset Integration & Operation (f/m/d),München,Germany,66000
Mitarbeiter DevOps IT (m/w/d) – Interne Integration & Softwareentwicklung,München,Germany,85000
Senior Consultant Data Management (w/m/d),München,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),München,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),München,Germany,90000
Senior Administrator/Engineer Windows - Custom Managed IT Services (m/w/d),München,Germany,83000
Senior Data Scientist (f/m/x),München,Germany,keine Angabe
Business Analyst Zentrale Methoden/ Data Lineage (m/w/d) | STBDBF,München,Germany,83000
(Senior) DevOps Enabler w/m/d,München,Germany,99000
Senior Hardware Design Engineer (m/f/d) - Aerospace,München,Germany,keine Angabe
Senior Architekt / Senior Innenarchitekt (m/w/d),München,Germany,51547
Senior IT Applications Engineer - Salesforce (m/f/x),München,Germany,85000
Responsible AI Consultant (f/m/x),München,Germany,keine Angabe
Elektriker (m/w/d) - Vollzeit,München,Germany,50000
Lead Developer / Software Architect - Hybrid (m/w/d),München,Germany,105000
Bioprocess Engineer Intern (f/m/d),München,Germany,keine Angabe
Platform Engineer (m/w/d) at jambit GmbH in München,München,Germany,69000
DevOps Engineer (m/w/x),München,Germany,72000
Hardware Design Engineer (m/w/d) (Senior Level) - München,München,Germany,69000
DevOps Engineer (m/w/d),München,Germany,72000
DevOps Engineer (m/w/d)Arbeitsort: München,München,Germany,67000
DevOps Engineer (m/f/d),München,Germany,72000
Principal Data Scientist,München,Germany,69000
DevOps Entwicklungsingenieur (m/w/d) Funkkommunikationssysteme / REMOTE,München,Germany,68000
Configuration and Document Manager (m/f/d) SPO - limited to two years,München,Germany,keine Angabe
"Intern Master engineering / data science : Machine Learning & AI based simulation techniques (m,f,d)",München,Germany,keine Angabe
Principal Machine Learning Engineer,München,Germany,77000
DevOps Engineer (m/f/d),München,Germany,72000
SENIOR BACKEND ENGINEER (F/M/D),München,Germany,72000
Data Analyst (m/w/d) - Cloud Data & Analytics,München,Germany,62000
Software Engineer (Cloud),München,Germany,72000
Data Backend Developer (f/m/d),München,Germany,68000
Data Analyst | Spectroscopy | All genders,München,Germany,62000
DevOps Entwicklungsingenieur (m/w/d) Funkkommunikationssysteme,München,Germany,68000
Software Engineer (d/f/m),München,Germany,72000
Admin/DevOps Engineer (m/w/d) in Starnberg,München,Germany,64000
Data-Specialist (w/m/d),München,Germany,59000
Mechanical Design Engineer (m/f/d) Munich (adv),München,Germany,59000
Senior IT Architekt (m/w/d) in München,München,Germany,84000
Junior Metabolic Strain Engineer (f/m/d),München,Germany,60000
Senior Python Engineer,München,Germany,73000
Senior Software Engineer (m/w/d),München,Germany,79000
Senior Architekt (m/w/d) Team- und Projektleitung Marken-Architektur,München,Germany,63000
Strain Development Internship - Genetics (f/m/d),München,Germany,keine Angabe
Sales FP&A Controller (m/f/d),München,Germany,67000
"Sr Mgr, Executive Briefing Center Mgmt",München,Germany,78000
Working Student Community Growth & Engagement,München,Germany,keine Angabe
Subscription and Compliance Analytics Manager,München,Germany,63000
Product Manager,München,Germany,71000
Senior Platform Architect,München,Germany,82000
Head of AI (m/w/d) - AI Engineering & Strategy,München,Germany,81000
AI Solution Engineer*,München,Germany,75000
Data Engineer - Microsoft Fabric (m/w/d),München,Germany,65000
AI-Powered Data Analyst (m/f/x),München,Germany,66000
Data Scientist / AI Engineer (mwd),München,Germany,77000
Data Engineer* / Machine Learning Engineer*,Köln,Germany,70000
Daten-Ingenieur/in / Data Engineer (m/w/d),Köln,Germany,keine Angabe
Senior Data Scientist / Engineer (w/m/d),Köln,Germany,77000
Praktikum Data Engineer,Köln,Germany,keine Angabe
Data Engineer / Business Intelligence Specialist (all genders),Köln,Germany,70000
Data Engineer (m/w/d),Köln,Germany,85000
Data Engineer (m/w/d),Köln,Germany,keine Angabe
Data Scientist / Data Engineer (m/w/d),Köln,Germany,73000
Data Engineer (w/m/d),Köln,Germany,74000
Cloud Big Data Engineer / DevOps Engineer (m/w/d),Köln,Germany,67000
"Data Engineer (m/w/d), Köln, Prag, Remote Work",Köln,Germany,62000
(Senior) Consultant (m/w/d) Google Cloud,Köln,Germany,80000
"Data Engineer (m/f/d), Cologne, Prague, Remote Work",Köln,Germany,62000
Platform Owner - Azure Data Platform (m/w/d),Köln,Germany,92000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Köln,Germany,keine Angabe
Werkstudent:in für Data Engineering (m/w/d),Köln,Germany,keine Angabe
System Engineer - Datacenter (m/w/d),Köln,Germany,60000
Asset Lead (Props & Sets),Köln,Germany,66000
Lead Engineer im Bereich Data&AI Operations (m/w/d),Köln,Germany,67000
Software Engineer* für Datenprojekte,Köln,Germany,78000
IT System Engineer - Cloud / DevOps / Home Office (m/w/d),Köln,Germany,60000
DevOps Engineer* Linux,Köln,Germany,85000
Network Engineer - IT-Sicherheit / Juniper / Home Office (m/w/d),Köln,Germany,66500
Personaladministration HR-Systems & Data Specialist (m/w/d),Köln,Germany,keine Angabe
Leiter:in Produkttechnik DevOps,Köln,Germany,105000
Cloud Engineer Azure (m/w/d) - Cloud System Administrator (m/w/d),Köln,Germany,65000
DevOps Solution Architect – Linux / Automation (m/w/d),Köln,Germany,97000
Cloud Administrator / Cloud Engineer (m/w/d),Köln,Germany,65000
Data Scientist*,Köln,Germany,88000
DevOps Engineer (m/w/d),Köln,Germany,67000
IT Cloud Engineer (m/w/d),Köln,Germany,70000
Software Developer:in zur Weiterentwicklung des zentralen ERP-Systems (m/w/d),Köln,Germany,86000
"DevOps Engineer - You build it, you run it! (m/w/d)",Köln,Germany,90000
Windows Systemadministrator (m/w/d) - Cloud System-Engineer,Köln,Germany,62000
Software Developer* Cloud-Technologien,Köln,Germany,75000
DevOps Spezialist (m/w/d) - DevOps Engineer,Köln,Germany,78000
Cloud-Systemingenieur (m/w/d) - Cloud Engineer (m/w/d),Köln,Germany,79000
Solution Architect (m/w/d) Cloud Services,Köln,Germany,90000
GIS Solution Engineer (m/w/d),Köln,Germany,83000
Senior Software Engineer - Mainframe (m/w/d),Köln,Germany,100000
AI Engineer (m/w/d),Köln,Germany,86000
Senior Consultant Data Management (w/m/d),Köln,Germany,keine Angabe
Data Scientist (w/m/d),Köln,Germany,110500
Senior Consultant SAP BW / SAP Analytics (m/w/d),Köln,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Köln,Germany,90000
Process Engineer IT-Security (m/w/d),Köln,Germany,80000
(Senior) Data Scientist Analytics (m/w/d),Köln,Germany,91000
IT Consultant (m/w/d) Software Testing & Test Automation,Köln,Germany,74000
(Senior) DevOps Enabler w/m/d,Köln,Germany,99000
(Senior) Cloud Engineer (m/w/d),Köln,Germany,75000
Senior Scientific Software Engineer (f/m/d),Köln,Germany,96000
Senior Data Architect für Finanz- und Datenmanagement (m/w/d),Köln,Germany,89000
(Senior) Managed Service Architekt (w/m/d),Köln,Germany,90000
Principal Data Scientist,Köln,Germany,64000
Operations Manager (f/m/d) Renewable Energies,Köln,Germany,70000
AI Processor Design Engineer,Köln,Germany,57000
Principal Machine Learning Engineer,Köln,Germany,66000
DevOps Engineer (m/w/d) im Kölner Startup,Köln,Germany,66000
SOFTWARE DEVELOPER DYNAMICS 365 CRM & POWER PLATFORM (M/W/D),Köln,Germany,58000
Cloud Engineer,Köln,Germany,64000
Senior DevOps Engineer - Healthcare Platform (m/f/d),Köln,Germany,69000
"Data Engineer/BI-Entwickler (m/w/d) MS-SQL, Power BI/SSRS",Köln,Germany,65000
Data Engineer (m/w/d),Köln,Germany,72000
Data Engineer (m/w/d),Köln,Germany,keine Angabe
Data-Engineer (m/w/d),Köln,Germany,66000
Lead Software-Engineer Data Intelligence in der Schmiede (w/m/d),Köln,Germany,85000
Data Engineer (all genders),Köln,Germany,77000
Principal Software-Engineer Data Intelligence in der Innovationseinheit Schmiede (w/m/d),Köln,Germany,84000
(Senior) BI Analyst / Analytics Engineer (m/w/d),Köln,Germany,81000
Client Engineer (m/w/d) Schwerpunkt 3rd-Level Administration,Köln,Germany,70000
Senior ML Ops Architect / Engineer (gn),Köln,Germany,84000
Team Lead Data Engineering (m/w/d),Köln,Germany,90000
(Senior) Energy Engineer - Asset Integration & Operation (f/m/d),Köln,Germany,66000
Trading IT - Senior Solution Architect (f/m/d),Köln,Germany,98000
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Köln,Germany,78000
Observability and Monitoring Consultant (f/m/d),Köln,Germany,80000
Elektriker (m/w/d) - Vollzeit,Köln,Germany,50000
Lead Developer / Software Architect - Hybrid (m/w/d),Köln,Germany,105000
Teammitglied (m/w/d) für den Bereich Business Intelligence,Köln,Germany,43000
"AI Architect / Machine Learning Engineer (m,f,d)",Köln,Germany,71000
Software Engineer,Köln,Germany,63000
SENIOR DATA ENGINEER (M/F/D),Köln,Germany,68000
Vollzeit: QA Engineer (w/m/d) at DACS Laboratories GmbH,Köln,Germany,58000
Full-time: QA Engineer (w/m/d) at DACS Laboratories GmbH,Köln,Germany,58000
Product Owner (m/f/d),Köln,Germany,84000
(Senior) Data Scientist (m/w/d),Köln,Germany,72000
Senior/Principal Analog Mixed-Signal Design Engineer - Racyics GmbH,Köln,Germany,63000
QA Tech Lead,Köln,Germany,76000
Data Engineer - Microsoft Fabric (m/w/d),Köln,Germany,65000
Data Scientist / AI Engineer (mwd),Köln,Germany,77000
(Junior) Big Data Engineer (m/w/d),Köln,Germany,71000
Observability Platform Engineer (m/w/d),Köln,Germany,69000
Data Center Design Engineer w/m/d,Köln,Germany,keine Angabe
Engineer / Developer EDI-Integration (m/w/d),Köln,Germany,61000
Back-End Engineer - Scala (m/f/x),Köln,Germany,51000
Systems Engineer (all genders) mit Schwerpunkt Automation,Köln,Germany,64000
SeniorAd Tech Mobile Engineer - Android/Flutter,Köln,Germany,51000
Technical Engineer (f/m/d),Köln,Germany,54000
Site Reliability Engineer (f/m/d),Köln,Germany,63000
Senior Network Automation Engineer (m/w/d) - 100 % Home Office,Köln,Germany,70000
Senior System Engineer (m/w/d) - HPE Aruba Network,Köln,Germany,74000
CLOUD ANALYTICS - (SENIOR) DATA ENGINEER (M/W/D),Köln,Germany,65000
SENIOR AZURE DATA ENGINEER (M/W/D),Köln,Germany,64000
Data Center Operations Manager (all genders),Köln,Germany,57000
Marketing Director - Germany,Köln,Germany,64000
Data Engineer (m/w/d),Frankfurt,Germany,85000
Trainee 4.0 (w/m/d) Capital Markets – Data Scientist / Data Engineer,Frankfurt,Germany,74000
Data Engineer (all genders),Frankfurt,Germany,77000
(Senior) Data Engineer (w/m/d),Frankfurt,Germany,84000
Senior Software Engineer - Data & AI (m/w/d),Frankfurt,Germany,120000
Observability and Monitoring Consultant (f/m/d),Frankfurt,Germany,80000
Assistant AI/ML Engineering – Flexplace in Germany (m/f/x),Frankfurt,Germany,78000
Network Engineer (m/w/d) WLAN,Frankfurt,Germany,75000
Client Engineer (m/w/d) Schwerpunkt 3rd-Level Administration,Frankfurt,Germany,70000
Abschlussarbeit im Bereich Datenstrategie und Künstliche Intelligenz,Frankfurt,Germany,keine Angabe
(Senior) Consultant (m/w/d) Google Cloud,Frankfurt,Germany,80000
Inhouse Consultant (m/w/d) - Business Intelligence,Frankfurt,Germany,85000
Senior Engineer (m/w/d) Security Services,Frankfurt,Germany,95000
Elektriker / Elektroniker Rechenzentrum (m/w/d),Frankfurt,Germany,46000
EXPERTE KI UND DIGITALISIERUNG IN STEUERKANZLEIEN (M/W/D),Frankfurt,Germany,56000
PreSales Consultant / Sales Engineer IT Security m/w/d,Frankfurt,Germany,69000
DevOps Engineer (m/f/d),Frankfurt,Germany,70000
GIS Solution Engineer (m/w/d),Frankfurt,Germany,83000
DevOps Engineer Operations – Online- & Mobile-Banking (w/m/d),Frankfurt,Germany,88000
Azure Platform Engineer (all genders),Frankfurt,Germany,83000
DevOps - Applikationsmanager (m/w/d),Frankfurt,Germany,75000
Process Engineer IT-Security (m/w/d),Frankfurt,Germany,80000
Data Scientists (m/w/d) für das föderale Daten- und Informationsmanagement für Datenqualitätsmanagement und Data Governance,Frankfurt,Germany,76082
Cloud Administrator / Cloud Engineer (m/w/d),Frankfurt,Germany,65000
Data Scientists (m/w/d) für das föderale Daten- und Informationsmanagement,Frankfurt,Germany,76082
DevOps Engineer (all genders),Frankfurt,Germany,80000
Spezialist (w/m/d) Cloud Engineer,Frankfurt,Germany,66000
Engineer (m/w/d) IT Digital Workplace,Frankfurt,Germany,77000
System / Platform Engineer (w/m/d),Frankfurt,Germany,6666
Spezialist (w/m/d) DevOps Cloud,Frankfurt,Germany,80000
(Senior) Business Analyst* Market Data & Vendor Management,Frankfurt,Germany,88000
Cloud Engineer (all genders),Frankfurt,Germany,78000
"Cloud Engineer (w|m|d) - Dein Stack: Beratung, Plattformdenken, Automatisierung",Frankfurt,Germany,81000
Cloud Engineer (m/w/d) - System Engineer,Frankfurt,Germany,72000
IT Netzwerk System Engineer (all genders),Frankfurt,Germany,66000
(Senior) Cloud Engineer (m/w/d),Frankfurt,Germany,75000
Senior Software Engineer - Mainframe (m/w/d),Frankfurt,Germany,100000
AI Engineer (m/w/d),Frankfurt,Germany,86000
Field Sales Engineer (m/f/d),Frankfurt,Germany,75000
Senior Consultant Data Management (w/m/d),Frankfurt,Germany,keine Angabe
Senior Consultant SAP BW / SAP Analytics (m/w/d),Frankfurt,Germany,99000
Senior Consultant – SAP BI / Analytics (m/w/d),Frankfurt,Germany,90000
Software Developer (m/w/d),Frankfurt,Germany,75000
Cloud Infrastruktur Engineer (m/w/d),Frankfurt,Germany,79000
Leitung DevOps (m/w/d),Frankfurt,Germany,89000
Digital Workplace Services Analyst (m/w/d),Frankfurt,Germany,62000
Junior Software Developer (m/w/d),Frankfurt,Germany,60000
(Senior) System Engineer (m/w/d) VMware Cloud Foundation mit Schwerpunkt NSX,Frankfurt,Germany,95000
Senior Software Engineer * für Cloud-native Java Entwicklung im Umfeld Elektromobilität,Frankfurt,Germany,85000
(Senior) DevOps Enabler w/m/d,Frankfurt,Germany,99000
Senior Architekt (w/m/d) Entwurfs- und Ausführungsplanung,Frankfurt,Germany,keine Angabe
Senior Data Scientist * Generative AI,Frankfurt,Germany,86000
Elektriker (m/w/d) - Vollzeit,Frankfurt,Germany,50000
IT & Cloud Engineer (f/m/d),Frankfurt,Germany,66000
IT & Cloud Engineer (w/m/d) at M2P Consulting GmbH in Frankfurt am Main,Frankfurt,Germany,66000
IT & Cloud Engineer (w/m/d),Frankfurt,Germany,66000
Data Centre Critical Facilities Engineer (m/w/d) (Elektroniker/in - Energie- und Gebäudetechnik),Frankfurt,Germany,59000
(Senior) Business Intelligence (BI) Engineer (w/m/d) – moveXM GmbH,Frankfurt,Germany,70000
IT Solution Architekt (m/w/d),Frankfurt,Germany,102000
Software Developer,Frankfurt,Germany,65000
Sales Consultant mit Schwerpunkt Business Software (m/w/d),Frankfurt,Germany,65000
DevOps Engineer (m/w/d),Frankfurt,Germany,66000
Lead Developer / Software Architect - Hybrid (m/w/d),Frankfurt,Germany,105000
Software Developer Typescript,Frankfurt,Germany,65000
Consultant Solution Architect (w/m/d) Software & Cloud,Frankfurt,Germany,65000
Sales Consultant mit Schwerpunkt Business Software (m/w/d),Frankfurt,Germany,62000
DevOps Engineer (Homeoffice möglich) (Softwareentwickler/in),Frankfurt,Germany,64000
Senior GenAI Engineer,Frankfurt,Germany,71000
Senior Software Engineer - Realtime Server Development (C++),Frankfurt,Germany,68000
Lead Software Engineer,Frankfurt,Germany,81000
DevOps Engineer,Frankfurt,Germany,64000
Cloud Backend Engineer (m/w/d),Frankfurt,Germany,57000
Fullstack Web Developer (f/m/d),Frankfurt,Germany,60000
Fullstack Web Developer,Frankfurt,Germany,60000
"SENIOR CONSULTANT SAP HANA, BUSINESS INTELLIGENCE & ANALYTICS (m/w/d)",Frankfurt,Germany,64000
Electrical Design Manager,Frankfurt,Germany,66000
Senior Tech Product Manager- Operations Backbone,Frankfurt,Germany,68000
Konstrukteur / Ingenieur / Technischen Zeichner (m/w/d),Frankfurt,Germany,64000
Electrical Commissioning Manager,Frankfurt,Germany,62000
"Manager, Support Account Services Management - German Speaking",Frankfurt,Germany,64000
(Senior) Software Developer (f/m/d),Frankfurt,Germany,69000
Mechanical Commissioning Manager,Frankfurt,Germany,keine Angabe
Entwickler (m/w/d) Geodatenbanken,Frankfurt,Germany,65000
Data Architekt - ETL / SQL / Azure / Python (m/w/d),Frankfurt,Germany,58000
IT System Engineer MSP (m/w/d) - Wiesbaden,Frankfurt,Germany,53000
